TYPE,CONTENT,DESCRIPTION,PRIORITY,INDENT,AUTHOR,RESPONSIBLE,DATE,DATE_LANG,TIMEZONE
task,DSA Lab: 10. Implement any two sorting algorithms (3/9),,,,,,2023-11-24,en,
task,OOP-IV: Examples in Java.  (2/2),,,,,,2023-11-24,en,
task,"OOP Lab: 7. Program to implement generic classes, methods (Eg: Generic stack, Sorting) (11/11)",,,,,,2023-11-24,en,
task,Math-V: Partial ordering (1/2),,,,,,2023-11-24,en,
task,DSA-IV: All-pairs shortest path.  (1/2),,,,,,2023-11-24,en,
task,DD-IV: Reduction of State and Flow Tables (2/3),,,,,,2023-11-24,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (8/10),,,,,,2023-11-24,en,
task,Eng-IV: Holistic perception of harmony at all levels of existence.  (2/2),,,,,,2023-11-24,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (9/10),,,,,,2023-11-25,en,
task,DD-IV: Reduction of State and Flow Tables (3/3),,,,,,2023-11-25,en,
task,DSA-IV: All-pairs shortest path.  (2/2),,,,,,2023-11-25,en,
task,Math-V: Partial ordering (2/2),,,,,,2023-11-25,en,
task,DSA Lab: 10. Implement any two sorting algorithms (4/9),,,,,,2023-11-25,en,
task,OOP-V: ALGORITHMS 9 Introduction to collections (1/2),,,,,,2023-11-25,en,
task,"OOP Lab: 8. Program to perform operations using Collection classes (Eg: ArrayList, LinkedList) (1/11)",,,,,,2023-11-25,en,
task,Eng-V: Natural acceptance of human values (1/1),,,,,,2023-11-25,en,
task,Math-V: Posets (1/3),,,,,,2023-11-26,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (10/10),,,,,,2023-11-26,en,
task,DD-IV: Race-free State Assignment (1/2),,,,,,2023-11-26,en,
task,DSA-V: Sorting: Insertion sort (1/3),,,,,,2023-11-26,en,
task,"OOP Lab: 8. Program to perform operations using Collection classes (Eg: ArrayList, LinkedList) (2/11)",,,,,,2023-11-26,en,
task,OOP-V: ALGORITHMS 9 Introduction to collections (2/2),,,,,,2023-11-26,en,
task,Eng-V: Definitiveness of Ethical Human Conduct (1/2),,,,,,2023-11-26,en,
task,DSA Lab: 10. Implement any two sorting algorithms (5/9),,,,,,2023-11-26,en,
task,"OOP Lab: 8. Program to perform operations using Collection classes (Eg: ArrayList, LinkedList) (3/11)",,,,,,2023-11-27,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (1/10),,,,,,2023-11-27,en,
task,Eng-V: Definitiveness of Ethical Human Conduct (2/2),,,,,,2023-11-27,en,
task,DD-IV: Race-free State Assignment (2/2),,,,,,2023-11-27,en,
task,DSA-V: Sorting: Insertion sort (2/3),,,,,,2023-11-27,en,
task,DSA Lab: 10. Implement any two sorting algorithms (6/9),,,,,,2023-11-27,en,
task,Math-V: Posets (2/3),,,,,,2023-11-27,en,
task,OOP-V: Collection Classes and Interfaces: Array list (1/2),,,,,,2023-11-27,en,
task,"OOP Lab: 8. Program to perform operations using Collection classes (Eg: ArrayList, LinkedList) (4/11)",,,,,,2023-11-28,en,
task,DSA Lab: 10. Implement any two sorting algorithms (7/9),,,,,,2023-11-28,en,
task,Math-V: Posets (3/3),,,,,,2023-11-28,en,
task,Eng-V: Basis for Humanistic Education (1/2),,,,,,2023-11-28,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (2/10),,,,,,2023-11-28,en,
task,DD-IV: Hazards.  (1/3),,,,,,2023-11-28,en,
task,OOP-V: Collection Classes and Interfaces: Array list (2/2),,,,,,2023-11-28,en,
task,DSA-V: Sorting: Insertion sort (3/3),,,,,,2023-11-28,en,
task,DSA Lab: 10. Implement any two sorting algorithms (8/9),,,,,,2023-11-29,en,
task,Math-V: Lattices as Posets (1/3),,,,,,2023-11-29,en,
task,DD-IV: Hazards.  (2/3),,,,,,2023-11-29,en,
task,DSA-V: Shell sort (1/3),,,,,,2023-11-29,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (3/10),,,,,,2023-11-29,en,
task,"OOP Lab: 8. Program to perform operations using Collection classes (Eg: ArrayList, LinkedList) (5/11)",,,,,,2023-11-29,en,
task,Eng-V: Basis for Humanistic Education (2/2),,,,,,2023-11-29,en,
task,OOP-V: Linked list (1/2),,,,,,2023-11-29,en,
task,DSA Lab: 10. Implement any two sorting algorithms (9/9),,,,,,2023-11-30,en,
task,Math-V: Lattices as Posets (2/3),,,,,,2023-11-30,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (4/10),,,,,,2023-11-30,en,
task,"OOP Lab: 8. Program to perform operations using Collection classes (Eg: ArrayList, LinkedList) (6/11)",,,,,,2023-11-30,en,
task,DD-IV: Hazards.  (3/3),,,,,,2023-11-30,en,
task,OOP-V: Linked list (2/2),,,,,,2023-11-30,en,
task,Eng-V: Humanistic Constitution and Humanistic Universal Order (1/1),,,,,,2023-11-30,en,
task,DSA-V: Shell sort (2/3),,,,,,2023-11-30,en,
task,Eng-V: Competence in Professional Ethics (1/2),,,,,,2023-12-01,en,
task,Math-V: Lattices as Posets (3/3),,,,,,2023-12-01,en,
task,DSA Lab: 11. Implement hashing using separate chaining technique (1/8),,,,,,2023-12-01,en,
task,DSA-V: Shell sort (3/3),,,,,,2023-12-01,en,
task,DD-V: RAM (1/2),,,,,,2023-12-01,en,
task,"OOP Lab: 8. Program to perform operations using Collection classes (Eg: ArrayList, LinkedList) (7/11)",,,,,,2023-12-01,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (5/10),,,,,,2023-12-01,en,
task,OOP-V: Queue (1/2),,,,,,2023-12-01,en,
task,DSA-V: Radix Exchange sort (1/2),,,,,,2023-12-02,en,
task,"OOP Lab: 8. Program to perform operations using Collection classes (Eg: ArrayList, LinkedList) (8/11)",,,,,,2023-12-02,en,
task,Math-V: Properties of lattices (1/2),,,,,,2023-12-02,en,
task,DD-V: RAM (2/2),,,,,,2023-12-02,en,
task,Eng-V: Competence in Professional Ethics (2/2),,,,,,2023-12-02,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (6/10),,,,,,2023-12-02,en,
task,DSA Lab: 11. Implement hashing using separate chaining technique (2/8),,,,,,2023-12-02,en,
task,OOP-V: Queue (2/2),,,,,,2023-12-02,en,
task,DD-V: Memory Decoding (1/2),,,,,,2023-12-03,en,
task,DSA-V: Radix Exchange sort (2/2),,,,,,2023-12-03,en,
task,DSA Lab: 11. Implement hashing using separate chaining technique (3/8),,,,,,2023-12-03,en,
task,OOP-V: Set (1/1),,,,,,2023-12-03,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (7/10),,,,,,2023-12-03,en,
task,Eng-V: augmenting universal human order (1/1),,,,,,2023-12-03,en,
task,Math-V: Properties of lattices (2/2),,,,,,2023-12-03,en,
task,"OOP Lab: 8. Program to perform operations using Collection classes (Eg: ArrayList, LinkedList) (9/11)",,,,,,2023-12-03,en,
task,Math-V: Lattices as algebraic systems (1/3),,,,,,2023-12-04,en,
task,Eng-V: the scope and characteristics of people-friendly and eco-friendly (1/2),,,,,,2023-12-04,en,
task,DD-V: Memory Decoding (2/2),,,,,,2023-12-04,en,
task,DSA-V: Hashing: Hash function (1/3),,,,,,2023-12-04,en,
task,DSA Lab: 11. Implement hashing using separate chaining technique (4/8),,,,,,2023-12-04,en,
task,"OOP Lab: 8. Program to perform operations using Collection classes (Eg: ArrayList, LinkedList) (10/11)",,,,,,2023-12-04,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (8/10),,,,,,2023-12-04,en,
task,OOP-V: Trees (1/2),,,,,,2023-12-04,en,
task,DD-V: Error Detection and Correction (1/3),,,,,,2023-12-05,en,
task,DSA Lab: 11. Implement hashing using separate chaining technique (5/8),,,,,,2023-12-05,en,
task,Math-V: Lattices as algebraic systems (2/3),,,,,,2023-12-05,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (9/10),,,,,,2023-12-05,en,
task,"OOP Lab: 8. Program to perform operations using Collection classes (Eg: ArrayList, LinkedList) (11/11)",,,,,,2023-12-05,en,
task,DSA-V: Hashing: Hash function (2/3),,,,,,2023-12-05,en,
task,Eng-V: the scope and characteristics of people-friendly and eco-friendly (2/2),,,,,,2023-12-05,en,
task,OOP-V: Trees (2/2),,,,,,2023-12-05,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (10/10),,,,,,2023-12-06,en,
task,DSA-V: Hashing: Hash function (3/3),,,,,,2023-12-06,en,
task,DSA Lab: 11. Implement hashing using separate chaining technique (6/8),,,,,,2023-12-06,en,
task,Math-V: Lattices as algebraic systems (3/3),,,,,,2023-12-06,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (1/12),,,,,,2023-12-06,en,
task,DD-V: Error Detection and Correction (2/3),,,,,,2023-12-06,en,
task,OOP-V: Iterators for collections (1/2),,,,,,2023-12-06,en,
task,Eng-V: Holistic Technologies (1/2),,,,,,2023-12-06,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (1/11),,,,,,2023-12-07,en,
task,Math-V: Sublattices (1/3),,,,,,2023-12-07,en,
task,Eng-V: Holistic Technologies (2/2),,,,,,2023-12-07,en,
task,DSA Lab: 11. Implement hashing using separate chaining technique (7/8),,,,,,2023-12-07,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (2/12),,,,,,2023-12-07,en,
task,OOP-V: Iterators for collections (2/2),,,,,,2023-12-07,en,
task,DSA-V: Separate chaining (1/3),,,,,,2023-12-07,en,
task,DD-V: Error Detection and Correction (3/3),,,,,,2023-12-07,en,
task,DD-V: ROM (1/2),,,,,,2023-12-08,en,
task,Math-V: Sublattices (2/3),,,,,,2023-12-08,en,
task,Eng-V: production systems and management models (1/1),,,,,,2023-12-08,en,
task,OOP-V: Map class (1/2),,,,,,2023-12-08,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (3/12),,,,,,2023-12-08,en,
task,DSA-V: Separate chaining (2/3),,,,,,2023-12-08,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (2/11),,,,,,2023-12-08,en,
task,DSA Lab: 11. Implement hashing using separate chaining technique (8/8),,,,,,2023-12-08,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (4/12),,,,,,2023-12-09,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (3/11),,,,,,2023-12-09,en,
task,OOP-V: Map class (2/2),,,,,,2023-12-09,en,
task,DD-V: ROM (2/2),,,,,,2023-12-09,en,
task,Math-V: Sublattices (3/3),,,,,,2023-12-09,en,
task,DSA Lab: 12. Mini Project (1/9),,,,,,2023-12-09,en,
task,DSA-V: Separate chaining (3/3),,,,,,2023-12-09,en,
task,Eng-V: Case studies (1/2),,,,,,2023-12-09,en,
task,DSA Lab: 12. Mini Project (2/9),,,,,,2023-12-10,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (5/12),,,,,,2023-12-10,en,
task,DD-V: Programmable Logic Array (1/3),,,,,,2023-12-10,en,
task,OOP-V: Collection algorithms: Sorting (1/2),,,,,,2023-12-10,en,
task,Math-V: Direct product and Homomorphism (1/2),,,,,,2023-12-10,en,
task,Eng-V: Case studies (2/2),,,,,,2023-12-10,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (4/11),,,,,,2023-12-10,en,
task,DSA-V: Open addressing (1/2),,,,,,2023-12-10,en,
task,DD-V: Programmable Logic Array (2/3),,,,,,2023-12-11,en,
task,OOP-V: Collection algorithms: Sorting (2/2),,,,,,2023-12-11,en,
task,DSA Lab: 12. Mini Project (3/9),,,,,,2023-12-11,en,
task,DSA-V: Open addressing (2/2),,,,,,2023-12-11,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (5/11),,,,,,2023-12-11,en,
task,Eng-V: Strategy for the transition from the present state to Universal Human Order (1/2),,,,,,2023-12-11,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (6/12),,,,,,2023-12-11,en,
task,Math-V: Direct product and Homomorphism (2/2),,,,,,2023-12-11,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (7/12),,,,,,2023-12-12,en,
task,OOP-V: Searching (1/2),,,,,,2023-12-12,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (6/11),,,,,,2023-12-12,en,
task,Eng-V: Strategy for the transition from the present state to Universal Human Order (2/2),,,,,,2023-12-12,en,
task,DD-V: Programmable Logic Array (3/3),,,,,,2023-12-12,en,
task,DSA-V: Rehashing (1/3),,,,,,2023-12-12,en,
task,DSA Lab: 12. Mini Project (4/9),,,,,,2023-12-12,en,
task,Math-V: Boolean algebra (1/3),,,,,,2023-12-12,en,
task,Math-V: Boolean algebra (2/3),,,,,,2023-12-13,en,
task,Eng-V: At the level of individual: as socially and ecologically responsible engineers (1/1),,,,,,2023-12-13,en,
task,DD-V: Programmable Array Logic (1/2),,,,,,2023-12-13,en,
task,DSA-V: Rehashing (2/3),,,,,,2023-12-13,en,
task,OOP-V: Searching (2/2),,,,,,2023-12-13,en,
task,DSA Lab: 12. Mini Project (5/9),,,,,,2023-12-13,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (7/11),,,,,,2023-12-13,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (8/12),,,,,,2023-12-13,en,
task,Eng-V: technologists and managers (1/2),,,,,,2023-12-14,en,
task,DD-V: Programmable Array Logic (2/2),,,,,,2023-12-14,en,
task,DSA-V: Rehashing (3/3),,,,,,2023-12-14,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (8/11),,,,,,2023-12-14,en,
task,DSA Lab: 12. Mini Project (6/9),,,,,,2023-12-14,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (9/12),,,,,,2023-12-14,en,
task,Math-V: Boolean algebra (3/3),,,,,,2023-12-14,en,
task,OOP-V: User-defined algorithms (1/2),,,,,,2023-12-14,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (9/11),,,,,,2023-12-15,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (10/12),,,,,,2023-12-15,en,
task,OOP-V: User-defined algorithms (2/2),,,,,,2023-12-15,en,
task,Eng-V: technologists and managers (2/2),,,,,,2023-12-15,en,
task,DSA Lab: 12. Mini Project (7/9),,,,,,2023-12-15,en,
task,DSA-V: Extendible hashing.  (1/3),,,,,,2023-12-15,en,
task,DD-V: Sequential Programmable Devices.  (1/3),,,,,,2023-12-15,en,
task,Math-V: Stone’s representation Theorem.  (1/3),,,,,,2023-12-15,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (10/11),,,,,,2023-12-16,en,
task,DD-V: Sequential Programmable Devices.  (2/3),,,,,,2023-12-16,en,
task,OOP-V: Examples in Java.  (1/2),,,,,,2023-12-16,en,
task,Math-V: Stone’s representation Theorem.  (2/3),,,,,,2023-12-16,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (11/12),,,,,,2023-12-16,en,
task,DSA-V: Extendible hashing.  (2/3),,,,,,2023-12-16,en,
task,Eng-V: At the level of society: as mutually enriching institutions and organizations.  (1/2),,,,,,2023-12-16,en,
task,DSA Lab: 12. Mini Project (8/9),,,,,,2023-12-16,en,
task,DSA-V: Extendible hashing.  (3/3),,,,,,2023-12-17,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (11/11),,,,,,2023-12-17,en,
task,OOP-V: Examples in Java.  (2/2),,,,,,2023-12-17,en,
task,DD-V: Sequential Programmable Devices.  (3/3),,,,,,2023-12-17,en,
task,Math-V: Stone’s representation Theorem.  (3/3),,,,,,2023-12-17,en,
task,Eng-V: At the level of society: as mutually enriching institutions and organizations.  (2/2),,,,,,2023-12-17,en,
task,DSA Lab: 12. Mini Project (9/9),,,,,,2023-12-17,en,
task,OOP Lab: 9. Develop a mini project for any application using the constructs of Java. (12/12),,,,,,2023-12-17,en,
